operator,model,suite,aliases,global_seq,cp,local_tokens,hidden,projection_width,b_m,b_n,b_k,w_m,w_n,w_k,q_heads,kv_heads,head_dim,warmup,iterations,timing,te_userbuffers_schema,te_userbuffers_numerical_contract,transformer_engine_version,transformer_engine_path,torch_version,torch_cuda_version,nccl_version,device_names,device_sm_counts,cublas_workspace_config,eager_immediate_fused_p50_ms,eager_immediate_fused_p95_ms,eager_immediate_fused_p50_tflops_per_gpu,eager_immediate_te_userbuffers_p50_ms,eager_immediate_te_userbuffers_p95_ms,eager_immediate_te_userbuffers_p50_tflops_per_gpu,eager_immediate_te_userbuffers_data_p50_ms,eager_immediate_te_userbuffers_weight_p50_ms,eager_immediate_forward_p50_tflops_per_gpu,eager_immediate_cublas_p50_ms,eager_immediate_cublas_p50_tflops_per_gpu,eager_immediate_fused_speedup_over_te_userbuffers,eager_immediate_fused_throughput_as_forward_percent,eager_immediate_fused_throughput_as_cublas_percent,eager_immediate_te_userbuffers_throughput_as_forward_percent,eager_immediate_te_userbuffers_as_cublas_percent,eager_immediate_te_userbuffers_config,eager_immediate_te_userbuffers_numerical_contract,eager_immediate_te_userbuffers_unpack_kernel,eager_immediate_weight_accumulation_beta,eager_deferred_fused_p50_ms,eager_deferred_fused_p95_ms,eager_deferred_fused_p50_tflops_per_gpu,eager_deferred_te_userbuffers_p50_ms,eager_deferred_te_userbuffers_p95_ms,eager_deferred_te_userbuffers_p50_tflops_per_gpu,eager_deferred_te_userbuffers_data_p50_ms,eager_deferred_te_userbuffers_weight_p50_ms,eager_deferred_forward_p50_tflops_per_gpu,eager_deferred_cublas_p50_ms,eager_deferred_cublas_p50_tflops_per_gpu,eager_deferred_fused_speedup_over_te_userbuffers,eager_deferred_fused_throughput_as_forward_percent,eager_deferred_fused_throughput_as_cublas_percent,eager_deferred_te_userbuffers_throughput_as_forward_percent,eager_deferred_te_userbuffers_as_cublas_percent,eager_deferred_te_userbuffers_config,eager_deferred_te_userbuffers_numerical_contract,eager_deferred_te_userbuffers_unpack_kernel,eager_deferred_weight_accumulation_beta,graph_immediate_fused_p50_ms,graph_immediate_fused_p95_ms,graph_immediate_fused_p50_tflops_per_gpu,graph_immediate_te_userbuffers_p50_ms,graph_immediate_te_userbuffers_p95_ms,graph_immediate_te_userbuffers_p50_tflops_per_gpu,graph_immediate_te_userbuffers_data_p50_ms,graph_immediate_te_userbuffers_weight_p50_ms,graph_immediate_forward_p50_tflops_per_gpu,graph_immediate_cublas_p50_ms,graph_immediate_cublas_p50_tflops_per_gpu,graph_immediate_fused_speedup_over_te_userbuffers,graph_immediate_fused_throughput_as_forward_percent,graph_immediate_fused_throughput_as_cublas_percent,graph_immediate_te_userbuffers_throughput_as_forward_percent,graph_immediate_te_userbuffers_as_cublas_percent,graph_immediate_te_userbuffers_config,graph_immediate_te_userbuffers_numerical_contract,graph_immediate_te_userbuffers_unpack_kernel,graph_immediate_weight_accumulation_beta,graph_deferred_fused_p50_ms,graph_deferred_fused_p95_ms,graph_deferred_fused_p50_tflops_per_gpu,graph_deferred_te_userbuffers_p50_ms,graph_deferred_te_userbuffers_p95_ms,graph_deferred_te_userbuffers_p50_tflops_per_gpu,graph_deferred_te_userbuffers_data_p50_ms,graph_deferred_te_userbuffers_weight_p50_ms,graph_deferred_forward_p50_tflops_per_gpu,graph_deferred_cublas_p50_ms,graph_deferred_cublas_p50_tflops_per_gpu,graph_deferred_fused_speedup_over_te_userbuffers,graph_deferred_fused_throughput_as_forward_percent,graph_deferred_fused_throughput_as_cublas_percent,graph_deferred_te_userbuffers_throughput_as_forward_percent,graph_deferred_te_userbuffers_as_cublas_percent,graph_deferred_te_userbuffers_config,graph_deferred_te_userbuffers_numerical_contract,graph_deferred_te_userbuffers_unpack_kernel,graph_deferred_weight_accumulation_beta
oproj,llama31_405b,model,Llama 3.1 405B,4096,8,512,16384,16384,512,16384,16384,16384,16384,512,128,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132|132|132|132|132,:4096:8,1.193887949,1.207190394,460.47521825517646,1.0878880023956299,1.0962959706783293,505.3422895347562,,,623.8831223021217,0.9551520348,575.5689082556515,0.9112144932083822,73.80793001035644,80.00349074634975,80.9995128045857,87.79874699386949,c16/s3/push/sm/b512/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,1.302736044,1.311044812,422.0009236867327,1.204607993364334,1.22292001247406,456.37735837414965,0.5445919930934906,0.6616480052471161,623.8831223021217,1.043663979,526.7555697522066,0.9246754159542807,67.64102258922377,80.11323428155643,73.15109866894977,86.63930380248966,c8/s3/push/sm/b512/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1,1.19727993,1.204191923,459.1706585175949,1.0408480167388916,1.0487887978553774,528.1806806054686,,,625.3592322483597,0.9551520348,575.5689082556515,0.8693439108587508,73.42510269924928,79.77683504642059,84.46036347884333,91.76671516295069,c16/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,1.292783976,1.297987223,425.2495576167321,1.13824000954628,1.1491263955831528,482.9876030338638,0.4997600018978119,0.6383039951324463,625.3592322483597,1.043663979,526.7555697522066,0.8804564650221809,68.00084426479617,80.72995940351909,77.23362479152568,91.69102915438903,c16/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1
oproj,llama31_405b,model,Llama 3.1 405B,16384,8,2048,16384,16384,2048,16384,16384,16384,16384,2048,128,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132|132|132|132|132,:4096:8,3.54243207,3.578401566,620.7665276562382,3.5344959497451782,3.5507168889045717,622.1603552015783,,,671.2065976770522,3.273903847,671.6822968295318,0.9977596972650427,92.48516474728054,92.41966486036246,92.69282473604764,92.62717778007453,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,3.669440031,3.698087931,599.2803362295907,3.629487991333008,3.670358419418335,605.8769889315329,1.8576639890670776,1.768447995185852,671.2065976770522,3.314479828,663.4595380473078,0.9891122243913318,89.28403539291959,90.32658389287627,90.2668404971561,91.32086497915884,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1,3.535743952,3.584198475,621.940752895333,3.5136959552764893,3.5381231904029846,625.8433522825856,,,667.049877728836,3.273903847,671.6822968295318,0.9937642552676816,93.23751846157442,92.59448340845243,93.82257207113958,93.17550205457034,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,3.652080059,3.694776058,602.1289840382439,3.555504024028778,3.565979170799255,618.4842544659151,1.8072640299797058,1.7466239929199219,667.049877728836,3.314479828,663.4595380473078,0.9735558822887179,90.26746037168404,90.75594659629559,92.71934155384653,93.22109623839854,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1
oproj,llama31_405b,model,Llama 3.1 405B,131072,8,16384,16384,16384,16384,16384,16384,16384,16384,16384,128,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132|132|132|132|132,:4096:8,26.29216003,32.86448669,669.1038706725839,27.701760292053223,31.824980354309076,635.0566122493902,,,673.3102942812595,25.03684807,702.651787286897,1.0536129500370008,99.3752622461883,95.22552746306253,94.31856569596874,90.37998959648169,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,26.20451355,26.70643616,671.3418286070797,27.874800205230713,28.640496301651,631.114336780603,14.77129602432251,13.123615741729736,673.3102942812595,25.06884766,701.754874536423,1.0637404183078496,99.70764360935827,95.66614397236158,93.73305920627584,89.93373037807757,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1,26.4044323,33.63603973,666.258825205494,27.811391830444336,30.90887508392334,632.5532411922778,,,668.5465167609694,25.03684807,702.651787286897,1.0532849755851155,99.65781116225702,94.82062627038567,94.61618979886772,90.02371482391212,c24/s2/push/sm/b1024/w4/rev,complete_route_then_single_full_gemm,branch_masked_v1,0,26.20907211,26.7800808,671.2250617107406,27.442896366119385,31.110248804092407,641.0469875233384,14.56601619720459,12.899392127990723,668.5465167609694,25.06884766,701.754874536423,1.0470762280687007,100.40065199393283,95.64950470121775,95.88666928206237,91.34913212349426,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1
oproj,llama31_405b,model,Llama 3.1 405B,262144,8,32768,16384,16384,32768,16384,16384,16384,16384,32768,128,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132|132|132|132|132,:4096:8,52.83457565,59.25638962,665.9346016500466,56.781503677368164,60.32030353546142,619.6449514396306,,,661.1670821818805,49.62957001,708.9396922387722,1.0747035057783825,100.72107635069082,93.93388590601843,93.71987325726728,87.40446588381074,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,52.8350563,56.57144928,665.9285435233274,56.41440010070801,58.1696798324585,623.6771467218072,30.165823936462402,26.18980884552002,661.1670821818805,49.56832123,709.81568904814,1.067745622913399,100.72016007296278,93.817106862816,94.32973351662413,87.86466069215174,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1,53.57321548,60.48634338,656.7530392490079,56.41438293457031,59.54373950958252,623.6773364983716,,,663.6276655206206,49.62957001,708.9396922387722,1.0530333568577936,98.9640838336329,92.63877399430645,93.9800085050843,87.97325686883897,c24/s3/push/sm/b1024/w4/rev,complete_route_then_single_full_gemm,branch_masked_v1,0,52.83276749,57.19435501,665.9573927391098,55.94808006286621,59.8430869102478,628.875415372556,30.00166416168213,26.141392707824707,663.6276655206206,49.56832123,709.81568904814,1.058965538261002,100.35105938759523,93.82117118771436,94.7632909304947,88.59700131676087,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1
oproj,llama31_405b,model,Llama 3.1 405B,524288,8,65536,16384,16384,65536,16384,16384,16384,16384,65536,128,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132|132|132|132|132,:4096:8,107.206749,110.9395828,656.3835284070035,113.16817855834961,118.24018707275391,621.8068106608415,,,652.7645183567984,98.83019257,712.0166656340656,1.0556068495123343,100.55441280100752,92.18654001904301,95.25744631863776,87.33037310399325,c24/s2/push/sm/b1024/w4/rev,complete_route_then_single_full_gemm,branch_masked_v1,0,105.6242371,112.287468,666.2177745344775,113.3553295135498,117.18277854919432,620.780200451471,60.760480880737305,52.59208106994629,652.7645183567984,98.97524261,710.9731921036409,1.0731943029915603,102.06096621359644,93.70504850728052,95.10017517713105,87.31415014604063,c24/s2/push/sm/b1024/w4/rev,complete_route_then_single_full_gemm,branch_masked_v1,1,108.3691864,112.3560638,649.3427376849255,112.96806335449219,114.84088516235352,622.9082989308923,,,647.4910007341148,98.83019257,712.0166656340656,1.0424371272615938,100.28598651544365,91.19768806347705,96.20339096985889,87.48507289168289,c20/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,106.2535019,112.4748535,662.2722349790525,113.12259101867676,116.04665203094481,622.0573940535537,60.685808181762695,52.54473686218262,647.4910007341148,98.97524261,710.9731921036409,1.0646481197875395,102.28284782771948,93.15009937568936,96.07197526271024,87.49379033729787,c20/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1
oproj,llama3_8b,model,Llama 3/3.1 8B,1024,8,128,4096,4096,128,4096,4096,4096,4096,128,32,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132|132|132|132|132,:4096:8,0.06158399954,0.0623216033,139.48322057940828,0.22580800205469131,0.2785279959440231,38.04087770954855,,,133.94983552874618,0.0483520031,177.65416200513107,3.6666667274187774,104.13093829404114,78.51390533444395,28.39934633692389,21.412882918245305,c16/s1/push/sm/b512/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,0.07009600103,0.07265760005,122.5452874026814,0.22163199819624424,0.25047039818018674,38.75764628713059,0.1722400039434433,0.04806400090456009,133.94983552874618,0.04975999892,172.62730664062482,3.161835125250429,91.48595585724529,70.9883562383302,28.934448582292617,22.45163122878131,c16/s1/push/sm/b512/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1,0.05592000112,0.05696000159,153.6111305428386,0.06984000280499458,0.07209920100867748,122.99447661800056,,,148.06147993682222,0.0483520031,177.65416200513107,1.2489270637731809,103.74820689917756,86.46638435546583,83.06986845632115,69.23253315869302,c4/s3/push/sm/b512/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,0.06249599904,0.06325600296,137.4477522393408,0.07075200043618679,0.07375520020723342,121.40907026010525,0.04366400092840195,0.02703999914228916,148.06147993682222,0.04975999892,172.62730664062482,1.132104479054773,92.83154018046402,79.62109524507571,81.99909274978911,70.33016538504792,c4/s3/push/sm/b512/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1
oproj,llama3_8b,model,Llama 3/3.1 8B,4096,8,512,4096,4096,512,4096,4096,4096,4096,512,32,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132|132|132|132|132,:4096:8,0.1064479947,0.1071360037,322.7842709938809,0.239376001060009,0.29367361068725584,143.538776718834,,,281.3051703108177,0.08528000116,402.90499414435044,2.2487600798365155,114.74523224625855,80.1142392586565,51.026000183443536,35.62596115832899,c16/s1/push/sm/b512/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,0.1166559979,0.1177376062,294.5389777339515,0.24590400233864784,0.2656319994479418,139.72825997635178,0.17663999646902084,0.06830399855971336,281.3051703108177,0.08681599796,395.77657546286645,2.107941355483856,104.70443092407852,74.42051803836141,49.67141550294445,35.30483324156756,c16/s1/push/sm/b512/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1,0.1003679931,0.1013295949,342.3376049152068,0.11256000027060509,0.11509760059416294,305.2570920877388,,,288.9509837956427,0.08528000116,402.90499414435044,1.1214730592297266,118.47601292727252,84.96732725843454,105.64320912768666,75.76403780648424,c16/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,0.110799998,0.1114975959,310.10594754703874,0.11934399791061878,0.12126399911940097,287.90503895917163,0.0719200000166893,0.04737599939107895,288.9509837956427,0.08681599796,395.77657546286645,1.0771119139426228,107.32129839930141,78.35379018689153,99.63801997739147,72.74433526604311,c16/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1
oproj,llama3_8b,model,Llama 3/3.1 8B,16384,8,2048,4096,4096,2048,4096,4096,4096,4096,2048,32,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132|132|132|132|132,:4096:8,0.2955200076,0.2980560064,465.0749524141525,0.3664639890193939,0.37423681020736693,375.0408159878609,,,356.6359897594288,0.2359520048,582.4869069813473,1.2400649011738651,130.40606269935682,79.84298820111427,105.16067552263786,64.3861366655355,c8/s3/push/sm/b512/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,0.3086239994,0.3123343885,445.3281460262225,0.4014720022678375,0.408460795879364,342.33757944672107,0.24908799678087234,0.1518079936504364,356.6359897594288,0.2395039946,573.8482721406768,1.3008450510924119,124.86909869265342,77.60381404739194,95.99075507708775,59.65646252966293,c24/s3/push/sm/b512/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1,0.287936002,0.2899504006,477.3246572757511,0.3187360018491745,0.32188319563865664,431.1999669777999,,,372.2453938432434,0.2359520048,582.4869069813473,1.1069682138921082,128.22849259398967,81.945989095174,115.83755611476629,74.02740933910948,c16/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,0.3025600016,0.3035232127,454.2535455618533,0.3319520056247711,0.33496159836649897,414.0326045427091,0.20308800041675568,0.1287360042333603,372.2453938432434,0.2395039946,573.8482721406768,1.0971443808478982,122.03066930443858,79.15917283628147,111.22571599020587,72.15018753967956,c16/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1
oproj,llama3_8b,model,Llama 3/3.1 8B,131072,8,16384,4096,4096,16384,4096,4096,4096,4096,16384,32,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132|132|132|132|132,:4096:8,1.733792067,1.750899196,634.1657968700349,2.1515039205551147,2.173150396347046,511.04328338491354,,,587.2832110757397,1.651695967,665.6864518311196,1.2409238463513599,107.98296033500078,95.2649396912946,87.01820071594149,76.76936821820162,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,1.740256071,1.751519918,631.8102525820753,2.2091679871082306,2.274524819850922,497.70394745546037,1.3709920048713684,0.8389440178871155,587.2832110757397,1.646175981,667.9186432474135,1.269449952752517,107.58186862259768,94.59389387758672,84.74683731275154,74.5156543371254,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1,1.704175949,1.717275143,645.1866829954893,2.1333919763565063,2.149739158153534,515.3819082294435,,,592.2153080814671,1.651695967,665.6864518311196,1.251861333689381,108.94461426294897,96.9205068273147,87.02610371539836,77.42112023036825,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,1.711423993,1.71487999,642.4542557970321,2.151695966720581,2.163615956902504,510.99767103796523,1.3300960063934326,0.8234719932079315,592.2153080814671,1.646175981,667.9186432474135,1.2572547630051727,108.48322342060331,96.18750162047074,86.28579235707137,76.50597512198489,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1
oproj,llama3_8b,model,Llama 3/3.1 8B,262144,8,32768,4096,4096,32768,4096,4096,4096,4096,32768,32,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132|132|132|132|132,:4096:8,3.368752003,3.397127867,652.7708936703227,4.163919925689697,4.287425684928894,528.1137233175207,,,621.5357276523664,3.198463917,687.5247970952802,1.2360422856837103,105.02548198410672,94.94506909833814,84.96916586151619,76.81377101578671,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,3.383071899,3.406067133,650.0078393846752,4.233039975166321,4.335647964477539,519.4903115616332,2.6112639904022217,1.6238719820976257,621.5357276523664,3.185776234,690.2629356334133,1.2512415052182493,104.58092921542132,94.1681504002821,83.58172964952891,75.25977200049539,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1,3.36468792,3.403636932,653.5593516655179,4.143728017807007,4.220315217971802,530.6871604753136,,,622.6451444559457,3.198463917,687.5247970952802,1.231534132237443,104.96498005080957,95.05974976127949,85.23107667353881,77.18807564722188,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,3.352560043,3.37899828,655.9236008743422,4.158735990524292,4.188721716403961,528.7720260585162,2.569775938987732,1.592032015323639,622.6451444559457,3.185776234,690.2629356334133,1.2404657745675733,105.34469058575483,95.02518055274693,84.92349627500045,76.60443560877181,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1
oproj,llama3_8b,model,Llama 3/3.1 8B,524288,8,65536,4096,4096,65536,4096,4096,4096,4096,65536,32,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132|132|132|132|132,:4096:8,6.677599907,6.697902679,658.6268378393878,8.345136165618896,8.417150449752807,527.0191431055972,,,628.5768441679242,6.312752247,696.6923996097071,1.2497209000004403,104.78063962270868,94.53624558102773,83.84323221502639,75.64588667837309,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,6.686223984,6.723865509,657.777322690421,8.445152044296265,8.50008978843689,520.7776589498324,5.260848045349121,3.17468798160553,628.5768441679242,6.336607933,694.0695333539109,1.263067474931343,104.645490649779,94.77109872722446,82.85027738163176,75.03249082744051,c24/s3/push/sm/b1024/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1,6.684351921,6.744321823,657.9615440783134,8.30289602279663,8.340193843841552,529.7002996338408,,,628.8961049194573,6.312752247,696.6923996097071,1.2421392710805226,104.6216599103565,94.44075239616636,84.22699639739055,76.03072746747105,c24/s3/push/sm/b1024/w4/rev,complete_route_then_single_full_gemm,branch_masked_v1,0,6.67427206,6.702708721,658.9552346033674,8.344895958900452,8.384492540359497,527.0343132814204,5.197200059890747,3.148352026939392,628.8961049194573,6.336607933,694.0695333539109,1.250308031180325,104.77966542466656,94.94080966486703,83.80308117012709,75.93393571601737,c24/s3/push/sm/b1024/w4/rev,complete_route_then_single_full_gemm,branch_masked_v1,1
oproj,nanbeige42_3b,model,Nanbeige4.2-3B,1024,8,128,3072,6144,128,6144,3072,3072,6144,128,48,8,128,10,50,per-sample max-rank CUDA-event critical path,v10_backward_te_userbuffers_v3,complete_route_then_single_full_gemm,2.19.0.dev0+a7aec214,/tmp/TransformerEngine-v10-clean/transformer_engine/__init__.py,2.9.0+cu128,12.8,2.27.5,NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X|NVIDIA L20X,132|132|132|132|132|132|132|132,:4096:8,0.06668800116,0.06745599955,144.90877291125577,0.22276799380779266,0.24104320183396338,43.38000379146906,,,130.2241883579202,0.05265599862,183.52470125463552,3.3404509047035393,111.27638784967895,78.95872976259407,33.311786649220224,23.63714720411422,c16/s1/push/sm/b512/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,0.07558399439,0.07659360021,127.85347604331604,0.23131200298666954,0.2979519981890917,41.777669516600554,0.177824005484581,0.05286400020122528,130.2241883579202,0.05471999943,176.60227552381755,3.0603304952784134,98.17951461667913,72.39627896304938,32.08134375295543,23.656359688845676,c16/s1/push/sm/b512/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1,0.0613120012,0.06227200106,157.61476100701796,0.07207999750971794,0.07407360114157199,134.0687673400256,,,140.4604082459687,0.05265599862,183.52470125463552,1.1756262411757314,112.21294525287813,85.88204199735043,95.4495070990038,73.05216487126104,c4/s3/push/sm/b512/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,0,0.06857600063,0.06971680373,140.91921849073864,0.07294400222599506,0.08091840045526624,132.48075401813028,0.04366400092840195,0.029120000079274178,140.4604082459687,0.05471999943,176.60227552381755,1.0636957763046362,100.32664738092352,79.7946787903837,94.31892991947969,75.01644790543098,c20/s3/push/sm/b512/w4/fwd,complete_route_then_single_full_gemm,branch_masked_v1,1
